size,model,embedding,tissue,seed,shuffled,rmse,r2,pcc
large,random forest,onehot,Nerve_Tibial,17,yes,0.681,0.285,0.556
large,knn,onehot,Nerve_Tibial,17,yes,0.819,-0.03,0.046
large,svm,onehot,Nerve_Tibial,17,yes,0.683,0.279,0.546
small,xgboost,onehot,Nerve_Tibial,510,yes,0.817,0.091,0.348
small,lightgbm,onehot,Nerve_Tibial,510,yes,0.865,-0.01,0.178
small,random forest,onehot,Nerve_Tibial,510,yes,0.873,-0.03,0.07
small,knn,onehot,Nerve_Tibial,510,yes,0.852,0.012,0.154
small,svm,onehot,Nerve_Tibial,510,yes,0.807,0.113,0.345
middle,xgboost,onehot,Nerve_Tibial,510,yes,0.789,0.135,0.429
middle,lightgbm,onehot,Nerve_Tibial,510,yes,0.751,0.216,0.47
middle,random forest,onehot,Nerve_Tibial,510,yes,0.747,0.226,0.485
middle,knn,onehot,Nerve_Tibial,510,yes,0.844,0.012,0.206
middle,svm,onehot,Nerve_Tibial,510,yes,0.725,0.27,0.523
large,xgboost,onehot,Nerve_Tibial,510,yes,0.735,0.109,0.442
large,lightgbm,onehot,Nerve_Tibial,510,yes,0.684,0.228,0.498
large,random forest,onehot,Nerve_Tibial,510,yes,0.688,0.205,0.463
large,knn,onehot,Nerve_Tibial,510,yes,0.8,-0.07,-0.01
large,svm,onehot,Nerve_Tibial,510,yes,0.697,0.183,0.456
small,xgboost,onehot,Nerve_Tibial,1030,yes,0.783,-0.33,-0.01
small,lightgbm,onehot,Nerve_Tibial,1030,yes,0.667,0.033,0.286
small,random forest,onehot,Nerve_Tibial,1030,yes,0.652,0.075,0.287
small,knn,onehot,Nerve_Tibial,1030,yes,0.683,-0.01,0.026
small,svm,onehot,Nerve_Tibial,1030,yes,0.65,0.082,0.295
middle,xgboost,onehot,Nerve_Tibial,1030,yes,0.833,0.07,0.366
middle,lightgbm,onehot,Nerve_Tibial,1030,yes,0.819,0.101,0.383
middle,random forest,onehot,Nerve_Tibial,1030,yes,0.802,0.139,0.407
middle,knn,onehot,Nerve_Tibial,1030,yes,0.867,-0.0,0.05
middle,svm,onehot,Nerve_Tibial,1030,yes,0.801,0.141,0.408
large,xgboost,onehot,Nerve_Tibial,1030,yes,0.833,-0.05,0.348
large,lightgbm,onehot,Nerve_Tibial,1030,yes,0.813,-0.0,0.341
large,random forest,onehot,Nerve_Tibial,1030,yes,0.684,0.207,0.46
large,knn,onehot,Nerve_Tibial,1030,yes,0.809,-0.1,-0.05
large,svm,onehot,Nerve_Tibial,1030,yes,0.688,0.199,0.46
